2021-08-18 09:40:41 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 00:57:09 | INFO | crawl | secondary comment crawling completed~
2021-08-19 00:57:09 | INFO | crawl | >>>hulubulu的蓝 男 渣浪，出车祸就出车祸，非要带上品牌，还有一些新闻非要带上性别引战 2021-08-15 06:39:29
2021-08-19 00:57:09 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 00:57:09 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670346206905065&max_id=0&max_id_type=0
2021-08-19 00:57:09 | INFO | crawl | secondary comment crawling completed~
2021-08-19 00:57:09 | INFO | crawl | >>>_韩韩韩温暖天使j 女 @PanpanYoung 2021-08-15 06:38:30
2021-08-19 00:57:09 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 00:57:09 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670345958654552&max_id=0&max_id_type=0
2021-08-19 00:57:09 | INFO | crawl | secondary comment crawling completed~
2021-08-19 00:57:09 | INFO | crawl | >>>前方高能哇 女  2021-08-15 06:31:32
2021-08-19 00:57:09 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 00:57:09 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670344206222101&max_id=0&max_id_type=0
2021-08-19 00:57:09 | INFO | crawl | secondary comment crawling completed~
2021-08-19 00:57:09 | INFO | crawl | >>>望生无涯 男 知道了 2021-08-15 06:12:58
2021-08-19 00:57:09 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 00:57:10 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670339533767478&max_id=0&max_id_type=0
2021-08-19 00:57:10 | INFO | crawl | secondary comment crawling completed~
2021-08-19 00:57:10 | INFO | crawl | >>>谦逊的杨医生Ars 男 正常都应该写驾驶越野车或者小型越野车，这个直接ES8 2021-08-15 06:10:21
2021-08-19 00:57:10 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 00:57:10 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670338875785782&max_id=0&max_id_type=0
2021-08-19 00:57:10 | INFO | crawl | secondary comment crawling completed~
2021-08-19 00:57:10 | INFO | crawl | >>>姜小白886 女 为年轻的逝者惋惜，这么年轻已经这么厉害。其次渣浪一贯的为流量不择手段。 2021-08-15 06:02:27
2021-08-19 00:57:10 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 00:57:10 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670336887685351&max_id=0&max_id_type=0
2021-08-19 00:57:10 | INFO | crawl | secondary comment crawling completed~
2021-08-19 00:57:10 | INFO | crawl | >>>没有早睡的月亮女王 女 🙏🙏🙏 2021-08-15 05:59:48
2021-08-19 00:57:10 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 00:57:11 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670336220266791&max_id=0&max_id_type=0
2021-08-19 00:57:11 | INFO | crawl | secondary comment crawling completed~
2021-08-19 00:57:11 | INFO | crawl | >>>灯火ovo 男 下辈子造车这一块注意一下就行了 2021-08-15 05:43:56
2021-08-19 00:57:11 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 00:57:11 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670332231221346&max_id=0&max_id_type=0
2021-08-19 00:57:11 | INFO | crawl | secondary comment crawling completed~
2021-08-19 00:57:11 | INFO | crawl | >>>C-KOKO 女 @韩憨憨_ 2021-08-15 05:07:13
2021-08-19 00:57:11 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 00:57:11 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670322987761979&max_id=0&max_id_type=0
2021-08-19 00:57:11 | INFO | crawl | secondary comment crawling completed~
2021-08-19 00:57:11 | INFO | crawl | >>>搁浅人间王小仙 男 这个事情会不会是特斯拉的谋杀 2021-08-15 04:46:46
2021-08-19 00:57:11 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 00:57:12 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670317841088741&max_id=0&max_id_type=0
2021-08-19 00:57:12 | INFO | crawl | >>>本派不收憨批 女 逝者安息 2021-08-15 03:55:44
2021-08-19 00:57:12 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 00:57:12 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670304998392035&max_id=0&max_id_type=0
2021-08-19 00:57:12 | INFO | crawl | secondary comment crawling completed~
2021-08-19 00:57:12 | INFO | crawl | >>>不会法语的数学渣 男 宣传比技术要超前带来的灾难。 现在还没有能做到量产L4，仍属于任重道远。 不能盲目听信了模糊宣传自媒体软文自动驾驶。 2021-08-15 03:55:10
2021-08-19 00:57:12 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 00:57:12 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670304854475514&max_id=0&max_id_type=0
2021-08-19 00:57:12 | INFO | crawl | secondary comment crawling completed~
2021-08-19 00:57:18 | DEBUG | crawl | Cookie:WEIBOCN_FROM=1110003030; loginScene=102003; SUB=_2
2021-08-19 00:57:19 | INFO | crawl | 一级接口请求信息：200 https://m.weibo.cn/comments/hotflow?&max_id=138578768436985&max_id_type=0&id=4670198961671667&mid=4670198961671667
2021-08-19 00:57:19 | INFO | crawl | >>>小能喵酱 女 @曾经的铲屎酱  电车？呵呵 智能驾驶？呵呵 一路货色 2021-08-15 03:36:25
2021-08-19 00:57:19 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 00:57:19 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670300135883684&max_id=0&max_id_type=0
2021-08-19 00:57:19 | INFO | crawl | secondary comment crawling completed~
2021-08-19 00:57:19 | INFO | crawl | >>>Tiffanyitrighthere 女 @-赖伟- Omg 2021-08-15 03:25:28
2021-08-19 00:57:19 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 00:57:19 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670297384419565&max_id=0&max_id_type=0
2021-08-19 00:57:19 | INFO | crawl | secondary comment crawling completed~
2021-08-19 00:57:19 | INFO | crawl | >>>-ImissMSN- 女 @此微博已停用请稍后再试 2021-08-15 03:23:56
2021-08-19 00:57:19 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 00:57:20 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670296995659980&max_id=0&max_id_type=0
2021-08-19 00:57:20 | INFO | crawl | secondary comment crawling completed~
2021-08-19 00:57:20 | INFO | crawl | >>>见之忘忧c 女 。。。没有自动驾驶这一说。。。 2021-08-15 03:18:13
2021-08-19 00:57:20 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 00:57:20 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670295555965994&max_id=0&max_id_type=0
2021-08-19 00:57:20 | INFO | crawl | secondary comment crawling completed~
2021-08-19 00:57:20 | INFO | crawl | >>>不是春嬌- 女 @Joker楽 2021-08-15 02:59:05
2021-08-19 00:57:20 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 00:57:20 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670290740905476&max_id=0&max_id_type=0
2021-08-19 00:57:20 | INFO | crawl | secondary comment crawling completed~
2021-08-19 00:57:20 | INFO | crawl | >>>蜜糖小狸 女 自动驾驶状态下，事故责任算谁的？汽车生产商？自动驾驶软件商？还是司机本人？ 2021-08-15 02:37:04
2021-08-19 00:57:20 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 00:57:21 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670285200491017&max_id=0&max_id_type=0
2021-08-19 00:57:21 | INFO | crawl | secondary comment crawling completed~
2021-08-19 00:57:21 | INFO | crawl | >>>郑可帅boy 男 任何时候都不要相信高科技，再牛逼还是要自己掌握方向盘！ 2021-08-15 02:36:57
2021-08-19 00:57:21 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 00:57:21 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670285170607905&max_id=0&max_id_type=0
2021-08-19 00:57:21 | INFO | crawl | secondary comment crawling completed~
2021-08-19 00:57:21 | INFO | crawl | >>>就叫杰哥 男 创死人笑鼠惹 2021-08-15 02:36:36
2021-08-19 00:57:21 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 00:57:22 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670285086982487&max_id=0&max_id_type=0
2021-08-19 00:57:22 | INFO | crawl | secondary comment crawling completed~
2021-08-19 00:57:22 | INFO | crawl | >>>让让· 男 这锅甩的太刻意了吧，辅助驾驶也只是辅助而已… 2021-08-15 02:33:29
2021-08-19 00:57:22 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 00:57:22 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670284298454175&max_id=0&max_id_type=0
2021-08-19 00:57:22 | INFO | crawl | secondary comment crawling completed~
2021-08-19 00:57:22 | INFO | crawl | >>>阿拉拉果 男 唉，何必把生命交给一台电脑呢。。。走好 2021-08-15 02:28:08
2021-08-19 00:57:22 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 00:57:22 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670282952344438&max_id=0&max_id_type=0
2021-08-19 00:57:22 | INFO | crawl | secondary comment crawling completed~
2021-08-19 00:57:22 | INFO | crawl | >>>小易Richard 男 用生命去玩火 2021-08-15 02:28:04
2021-08-19 00:57:22 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 00:57:22 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670282935567066&max_id=0&max_id_type=0
2021-08-19 00:57:22 | INFO | crawl | secondary comment crawling completed~
2021-08-19 00:57:22 | INFO | crawl | >>>Sylvia王一 女 @藜口- 吓人！！ 2021-08-15 02:27:44
2021-08-19 00:57:22 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 00:57:23 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670282855874801&max_id=0&max_id_type=0
2021-08-19 00:57:23 | INFO | crawl | secondary comment crawling completed~
2021-08-19 00:57:23 | INFO | crawl | >>>松茸冬瓜炖虾球 男 具体事故原因都没公布，先别着急下结论吧。要是车子系统出问题，那没得说。但是如果他是开了自动驾驶之后不管不顾，也不能怪车子吧？自动驾驶技术现在本来就不成熟，有车的肯定都知道，谁敢把命交在这上面啊 2021-08-15 02:25:36
2021-08-19 00:57:23 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 00:57:23 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670282314286838&max_id=0&max_id_type=0
2021-08-19 00:57:23 | INFO | crawl | secondary comment crawling completed~
2021-08-19 00:57:23 | INFO | crawl | >>>山崎太太97 女 @IWILL- 自动驾驶功能的可怕 2021-08-15 02:24:32
2021-08-19 00:57:23 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 00:57:23 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670282047161558&max_id=0&max_id_type=0
2021-08-19 00:57:23 | INFO | crawl | secondary comment crawling completed~
2021-08-19 00:57:23 | INFO | crawl | >>>淡绾 女 ？？？ 2021-08-15 02:16:54
2021-08-19 00:57:23 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 00:57:24 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670280124859978&max_id=0&max_id_type=0
2021-08-19 00:57:24 | INFO | crawl | secondary comment crawling completed~
2021-08-19 00:57:24 | INFO | crawl | >>>松茸冬瓜炖虾球 男 这热搜理智分析，为啥别的人出车祸去世就写出车祸去世，这倒好，把某品牌某车型都写这么清楚，难道不是为了让民众来拉踩它？特斯拉给了多少钱啊请问？@新浪汽车 2021-08-15 02:14:32
2021-08-19 00:57:24 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 00:57:24 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670279534510547&max_id=0&max_id_type=0
2021-08-19 00:57:24 | INFO | crawl | >>>赵ok很ok 女 @原来我是这样的悦悦怡 2021-08-15 02:13:29
2021-08-19 00:57:24 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 00:57:24 | INFO | crawl | 二级接口请求信息：403 https://m.weibo.cn/comments/hotFlowChild?cid=4670279266075743&max_id=0&max_id_type=0
2021-08-19 00:57:34 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 00:57:34 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670279266075743&max_id=0&max_id_type=0
2021-08-19 00:57:34 | INFO | crawl | secondary comment crawling completed~
2021-08-19 00:57:34 | INFO | crawl | >>>猪猪妹妹今天早睡了吗 女 @希望我的回答能给你一定的帮助 2021-08-15 01:59:50
2021-08-19 00:57:34 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 00:57:35 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670275830416541&max_id=0&max_id_type=0
2021-08-19 00:57:35 | INFO | crawl | >>>Haruki_Li 男 把自己的命交给电脑程序，哎 2021-08-15 01:52:45
2021-08-19 00:57:35 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 00:57:35 | INFO | crawl | 二级接口请求信息：403 https://m.weibo.cn/comments/hotFlowChild?cid=4670274047314828&max_id=0&max_id_type=0
2021-08-19 00:57:45 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 00:57:45 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670274047314828&max_id=0&max_id_type=0
2021-08-19 00:57:45 | INFO | crawl | secondary comment crawling completed~
2021-08-19 00:57:45 | INFO | crawl | >>>XLDXST 男 噗 人死了 钱没花辽 2021-08-15 01:49:40
2021-08-19 00:57:45 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 00:57:46 | INFO | crawl | 二级接口请求信息：403 https://m.weibo.cn/comments/hotFlowChild?cid=4670273272153955&max_id=0&max_id_type=0
2021-08-19 00:57:56 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 00:57:56 | INFO | crawl | 二级接口请求信息：403 https://m.weibo.cn/comments/hotFlowChild?cid=4670273272153955&max_id=0&max_id_type=0
2021-08-19 00:58:06 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 00:58:06 | INFO | crawl | 二级接口请求信息：403 https://m.weibo.cn/comments/hotFlowChild?cid=4670273272153955&max_id=0&max_id_type=0
2021-08-19 00:58:16 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 00:58:16 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670273272153955&max_id=0&max_id_type=0
2021-08-19 00:58:16 | INFO | crawl | secondary comment crawling completed~
2021-08-19 00:58:23 | DEBUG | crawl | Cookie:SUB=_2A25MH6K6DeRhGeVI61UQ9CjEwj6IHXVv487yrDV6PUJb
2021-08-19 00:58:24 | INFO | crawl | 一级接口请求信息：200 https://m.weibo.cn/comments/hotflow?&max_id=138578766509154&max_id_type=0&id=4670198961671667&mid=4670198961671667
2021-08-19 00:58:24 | INFO | crawl | >>>海水与火焰99999 女 为什么要买新品牌，还是经过历史磨合的老品牌更靠得住。事关安全，不能赶时髦 2021-08-15 01:47:58
2021-08-19 00:58:24 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 00:58:24 | INFO | crawl | 二级接口请求信息：403 https://m.weibo.cn/comments/hotFlowChild?cid=4670272847741087&max_id=0&max_id_type=0
2021-08-19 00:58:34 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 00:58:34 | INFO | crawl | 二级接口请求信息：403 https://m.weibo.cn/comments/hotFlowChild?cid=4670272847741087&max_id=0&max_id_type=0
2021-08-19 00:58:44 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 00:58:44 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670272847741087&max_id=0&max_id_type=0
2021-08-19 00:58:44 | INFO | crawl | secondary comment crawling completed~
2021-08-19 00:58:44 | INFO | crawl | >>>CcccR7su 男 人的大脑，拥有最完美的自动与辅助两套相对独立的系统。目前还找不出比人脑模块更先进的系统 2021-08-15 01:46:20
2021-08-19 00:58:44 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 00:58:45 | INFO | crawl | 二级接口请求信息：403 https://m.weibo.cn/comments/hotFlowChild?cid=4670272437747797&max_id=0&max_id_type=0
2021-08-19 00:58:55 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 00:58:55 | INFO | crawl | 二级接口请求信息：403 https://m.weibo.cn/comments/hotFlowChild?cid=4670272437747797&max_id=0&max_id_type=0
2021-08-19 00:59:05 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 00:59:05 | INFO | crawl | 二级接口请求信息：403 https://m.weibo.cn/comments/hotFlowChild?cid=4670272437747797&max_id=0&max_id_type=0
2021-08-19 00:59:15 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 00:59:15 | INFO | crawl | 二级接口请求信息：403 https://m.weibo.cn/comments/hotFlowChild?cid=4670272437747797&max_id=0&max_id_type=0
2021-08-19 00:59:25 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 00:59:26 | INFO | crawl | 二级接口请求信息：403 https://m.weibo.cn/comments/hotFlowChild?cid=4670272437747797&max_id=0&max_id_type=0
2021-08-19 00:59:36 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 00:59:36 | INFO | crawl | 二级接口请求信息：403 https://m.weibo.cn/comments/hotFlowChild?cid=4670272437747797&max_id=0&max_id_type=0
2021-08-19 00:59:46 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 00:59:46 | INFO | crawl | 二级接口请求信息：403 https://m.weibo.cn/comments/hotFlowChild?cid=4670272437747797&max_id=0&max_id_type=0
2021-08-19 00:59:56 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 00:59:56 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670272437747797&max_id=0&max_id_type=0
2021-08-19 00:59:56 | INFO | crawl | secondary comment crawling completed~
2021-08-19 00:59:56 | INFO | crawl | >>>半只猪蹄00 男 所以是汽车造成的吗？写这个讣告的人阴阳怪气简直不要太甩锅，应该是为接下来的索赔做好舆论动员准备的吧 2021-08-15 01:45:28
2021-08-19 00:59:56 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 00:59:56 | INFO | crawl | 二级接口请求信息：403 https://m.weibo.cn/comments/hotFlowChild?cid=4670272214667218&max_id=0&max_id_type=0
2021-08-19 01:00:06 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 01:00:07 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670272214667218&max_id=0&max_id_type=0
2021-08-19 01:00:07 | INFO | crawl | secondary comment crawling completed~
2021-08-19 01:00:07 | INFO | crawl | >>>小心吃橙 女 @罗马小南南 2021-08-15 01:43:44
2021-08-19 01:00:07 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 01:00:07 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670271783436578&max_id=0&max_id_type=0
2021-08-19 01:00:07 | INFO | crawl | secondary comment crawling completed~
2021-08-19 01:00:07 | INFO | crawl | >>>小心吃橙 女 天呐 2021-08-15 01:43:11
2021-08-19 01:00:07 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 01:00:07 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670271644501386&max_id=0&max_id_type=0
2021-08-19 01:00:07 | INFO | crawl | secondary comment crawling completed~
2021-08-19 01:00:07 | INFO | crawl | >>>leekimili 男 这是注意力往蔚来身上转引流吗 2021-08-15 01:41:29
2021-08-19 01:00:07 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 01:00:08 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670271212489037&max_id=0&max_id_type=0
2021-08-19 01:00:08 | INFO | crawl | secondary comment crawling completed~
2021-08-19 01:00:08 | INFO | crawl | >>>Z66_ 男 那帮充值的车评人跟狗一样天天推广，怎么看这个事 2021-08-15 01:39:16
2021-08-19 01:00:08 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 01:00:08 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670270659101447&max_id=0&max_id_type=0
2021-08-19 01:00:08 | INFO | crawl | secondary comment crawling completed~
2021-08-19 01:00:08 | INFO | crawl | >>>乘着风丶听着歌 男 碰瓷吗？🍉已切好 2021-08-15 01:38:39
2021-08-19 01:00:08 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 01:00:08 | INFO | crawl | 二级接口请求信息：403 https://m.weibo.cn/comments/hotFlowChild?cid=4670270499196597&max_id=0&max_id_type=0
2021-08-19 01:00:18 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 01:00:18 | INFO | crawl | 二级接口请求信息：403 https://m.weibo.cn/comments/hotFlowChild?cid=4670270499196597&max_id=0&max_id_type=0
2021-08-19 01:00:28 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 01:00:29 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670270499196597&max_id=0&max_id_type=0
2021-08-19 01:00:29 | INFO | crawl | secondary comment crawling completed~
2021-08-19 01:00:29 | INFO | crawl | >>>永远淸醒 女 @疯一样得胖子 2021-08-15 01:37:31
2021-08-19 01:00:29 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 01:00:29 | INFO | crawl | 二级接口请求信息：403 https://m.weibo.cn/comments/hotFlowChild?cid=4670270218961009&max_id=0&max_id_type=0
2021-08-19 01:00:39 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 01:00:39 | INFO | crawl | 二级接口请求信息：403 https://m.weibo.cn/comments/hotFlowChild?cid=4670270218961009&max_id=0&max_id_type=0
2021-08-19 01:00:49 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 01:00:50 | INFO | crawl | 二级接口请求信息：403 https://m.weibo.cn/comments/hotFlowChild?cid=4670270218961009&max_id=0&max_id_type=0
2021-08-19 01:01:00 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 01:01:00 | INFO | crawl | 二级接口请求信息：403 https://m.weibo.cn/comments/hotFlowChild?cid=4670270218961009&max_id=0&max_id_type=0
2021-08-19 01:01:10 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 01:01:10 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670270218961009&max_id=0&max_id_type=0
2021-08-19 01:01:10 | INFO | crawl | secondary comment crawling completed~
2021-08-19 01:01:10 | INFO | crawl | >>>少逸勿兮 女 很喜欢他说的那几句话，一路走好 2021-08-15 01:35:20
2021-08-19 01:01:10 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 01:01:11 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670269665053132&max_id=0&max_id_type=0
2021-08-19 01:01:11 | INFO | crawl | secondary comment crawling completed~
2021-08-19 01:01:11 | INFO | crawl | >>>老夫一棒挥 男 特斯拉就刹车失灵，蔚来只是辅助驾驶，还质疑人家讣告所说“自动驾驶” 2021-08-15 01:30:10
2021-08-19 01:01:11 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 01:01:11 | INFO | crawl | 二级接口请求信息：403 https://m.weibo.cn/comments/hotFlowChild?cid=4670268368487687&max_id=0&max_id_type=0
2021-08-19 01:01:21 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 01:01:21 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670268368487687&max_id=0&max_id_type=0
2021-08-19 01:01:21 | INFO | crawl | secondary comment crawling completed~
2021-08-19 01:01:21 | INFO | crawl | >>>悠悠球的话 女 🙏 2021-08-15 01:27:50
2021-08-19 01:01:21 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 01:01:22 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670267776829290&max_id=0&max_id_type=0
2021-08-19 01:01:22 | INFO | crawl | secondary comment crawling completed~
2021-08-19 01:01:22 | INFO | crawl | >>>無我梦中想要帝释天 女 哈哈哈哈 //:这是微博程序猿太少么竟然这么多吐槽的…写程序的都知道写个大型程序就算各种测试，在某些情况里还是会有一些出人意料的bug，，全自动驾驶估计至少10年以后我才敢尝试，而且有时候不一定是代码错误，传感器一个小异常常会带来一些大问题//:只有写代码的人才知道自动驾驶水有多深 2021-08-15 01:26:13
2021-08-19 01:01:22 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 01:01:22 | INFO | crawl | 二级接口请求信息：403 https://m.weibo.cn/comments/hotFlowChild?cid=4670267374699088&max_id=0&max_id_type=0
2021-08-19 01:01:32 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 01:01:32 | INFO | crawl | 二级接口请求信息：200 https://m.weibo.cn/comments/hotFlowChild?cid=4670267374699088&max_id=0&max_id_type=0
2021-08-19 01:01:32 | INFO | crawl | secondary comment crawling completed~
2021-08-19 01:01:32 | INFO | crawl | >>>小海鲜鲜鲜鲜 男 不是吧连个司机都没有？ 2021-08-15 01:23:49
2021-08-19 01:01:32 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
2021-08-19 01:01:32 | INFO | crawl | 二级接口请求信息：403 https://m.weibo.cn/comments/hotFlowChild?cid=4670266766265678&max_id=0&max_id_type=0
2021-08-19 01:01:42 | DEBUG | crawl | SUB=_2A25MH6K6DeRhGe
